prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: male vs female,cos_similarity: male vs neutral,cos_similarity: female vs neutral
28,6,"Entertainment, Leisure, and Preferences",0.8903236670672261,0.8081091631510715,0.7645461400405014
28,7,"Entertainment, Leisure, and Preferences",0.8087018789065984,0.914613211633165,0.7896956477290407
28,8,"Entertainment, Leisure, and Preferences",0.6219070398077327,0.5587938823663685,0.8442837573874378
28,9,"Entertainment, Leisure, and Preferences",0.9038036012619074,0.5950042569068645,0.586454289747764
28,10,"Entertainment, Leisure, and Preferences",0.926680066391848,0.934996966239914,0.936104582645252
28,11,"Entertainment, Leisure, and Preferences",0.942169949848788,0.9012652525523022,0.9305403503916558
28,12,"Entertainment, Leisure, and Preferences",0.9009204006498917,0.7870434462567213,0.7546663498690951
28,13,"Entertainment, Leisure, and Preferences",0.9225424876251658,0.7676786233668248,0.7720790380955955
28,14,"Entertainment, Leisure, and Preferences",0.9397588238940022,0.9591828385274992,0.923331023217676
28,15,"Entertainment, Leisure, and Preferences",0.7824345159044673,0.915280524155667,0.8194487422536401
28,16,"Entertainment, Leisure, and Preferences",0.8167811921961046,0.9294561023968392,0.7973940792284382
28,17,"Entertainment, Leisure, and Preferences",0.8660225280392994,0.9112308563993726,0.9147518113785172
28,18,"Entertainment, Leisure, and Preferences",0.9344496474267788,0.9206368449606208,0.9159239986262784
28,19,"Entertainment, Leisure, and Preferences",0.7599254330443379,0.8547247726648597,0.7654434613434362
28,20,"Entertainment, Leisure, and Preferences",0.9078846311923692,0.923719598615644,0.916507820641668
28,21,"Entertainment, Leisure, and Preferences",0.8433526632289706,0.7443166156162594,0.8614761130481018
28,22,"Entertainment, Leisure, and Preferences",0.9503826311881864,0.9500051931449712,0.9391714058346436
28,23,"Entertainment, Leisure, and Preferences",0.9465846036280916,0.9214437269878512,0.9130816812341191
28,24,"Entertainment, Leisure, and Preferences",0.8159587288548447,0.9229468221346652,0.8768992218106112
28,25,"Entertainment, Leisure, and Preferences",0.8688129498127368,0.9597864437786242,0.8768136379526903
28,26,"Entertainment, Leisure, and Preferences",0.7591759723091025,0.7012413768466685,0.7309767723878995
28,27,"Entertainment, Leisure, and Preferences",0.8006138587306961,0.7529277254958473,0.8523799138726545
28,28,"Entertainment, Leisure, and Preferences",0.8441587462725658,0.8657003735923454,0.8061969363492311
28,29,"Entertainment, Leisure, and Preferences",0.9301574583446304,0.8946748701917624,0.8910748019757458
28,30,"Entertainment, Leisure, and Preferences",0.938212678133199,0.9226946463991054,0.9301940554027048
28,31,"Entertainment, Leisure, and Preferences",0.8613026648189097,0.9345637595006996,0.9121070436386112
28,32,"Entertainment, Leisure, and Preferences",0.8955310629871773,0.918749749578854,0.8932005022426475
28,33,"Entertainment, Leisure, and Preferences",0.8814780998213794,0.7316436015682096,0.749717623263107
28,34,"Entertainment, Leisure, and Preferences",0.920046416139508,0.9598361055843306,0.9273056341520292
29,1,Personal Development and Well-being,0.8597969398622373,0.7947576492839696,0.8181998900511627
29,2,Personal Development and Well-being,0.867713891309155,0.933237715978964,0.8861771426533376
29,3,Personal Development and Well-being,0.8732791877635213,0.7944452444202535,0.8841309320113198
29,4,Personal Development and Well-being,0.944171058563567,0.8092710573638852,0.8303986143329427
29,5,Personal Development and Well-being,0.7730628470965248,0.8624264985941774,0.7995795366096803
29,6,Personal Development and Well-being,0.8850246764485308,0.7409456678710298,0.7563032967524187
29,7,Personal Development and Well-being,0.9070796348990926,0.7985981292118112,0.8167973054805623
29,8,Personal Development and Well-being,0.8582451761521801,0.7883473204459146,0.8445225192218868
29,9,Personal Development and Well-being,0.9782701567649712,0.9630582806564112,0.962418503117332
29,10,Personal Development and Well-being,0.8062395718483968,0.764628904430724,0.878149813218914
29,11,Personal Development and Well-being,0.8222546906156756,0.7757328675475788,0.872528893496915
29,12,Personal Development and Well-being,0.8048351148698807,0.8036064440697598,0.7124347710723815
29,13,Personal Development and Well-being,0.9110529269505968,0.8310527700930009,0.8392774297830488
29,14,Personal Development and Well-being,0.7566329393259119,0.9639724541744312,0.7597445567061827
29,15,Personal Development and Well-being,0.9210940704961664,0.8104428211348169,0.8024171296221014
29,16,Personal Development and Well-being,0.8028418308269094,0.8990532443760775,0.8447414944160914
29,17,Personal Development and Well-being,0.7907179809902969,0.8897422222847753,0.8089226427613325
29,18,Personal Development and Well-being,0.8564424014396671,0.9377879323072376,0.8567654396196867
29,19,Personal Development and Well-being,0.7876017693731656,0.8806249720206407,0.838332285004832
29,20,Personal Development and Well-being,0.6322396619716817,0.6202524963825256,0.8965544810063686
29,21,Personal Development and Well-being,0.7528143085541597,0.8079012153056873,0.6435991569770222
29,22,Personal Development and Well-being,0.924720521919804,0.8938872845559469,0.8746655797475236
29,23,Personal Development and Well-being,0.8197149937892885,0.8894530526360194,0.8211632055605107
29,24,Personal Development and Well-being,0.931068218373359,0.7518022624744023,0.7548528845307977
29,25,Personal Development and Well-being,0.7781869737878967,0.781508864679,0.9339855423416557
29,26,Personal Development and Well-being,0.7569205523292997,0.810420395458908,0.9381710214112058
29,27,Personal Development and Well-being,0.8091519670706491,0.8585933088837909,0.7828735566407601
29,28,Personal Development and Well-being,0.7393055540768424,0.764594655796554,0.7723955286848592
29,29,Personal Development and Well-being,0.6869531703571146,0.8696235481472679,0.806464317385251
29,30,Personal Development and Well-being,0.7670614528521326,0.7795977215177673,0.8798634153362455
29,31,Personal Development and Well-being,0.7863253078793149,0.8602715239718255,0.8199042480841805
29,32,Personal Development and Well-being,0.948898006450976,0.7607961388706204,0.7635342393855546
29,33,Personal Development and Well-being,0.8731134430855252,0.840688391206452,0.8274649056805027
29,34,Personal Development and Well-being,0.800502539545275,0.7942087013751691,0.9190304209290304
30,1,"Entertainment, Leisure, and Preferences",0.8765159324568178,0.8058220020988875,0.795709247903275
30,2,"Entertainment, Leisure, and Preferences",0.8403411960197898,0.9771919217172088,0.8548691738004813
30,3,"Entertainment, Leisure, and Preferences",0.9526114304972448,0.8604455073986186,0.8473528721131123
30,4,"Entertainment, Leisure, and Preferences",0.7394406950220006,0.786233836231505,0.8011099387499735
30,5,"Entertainment, Leisure, and Preferences",0.8496288171508279,0.7043188091088163,0.7176180418848352
30,6,"Entertainment, Leisure, and Preferences",0.6927093497751093,0.7153695759075372,0.9269938719559088
30,7,"Entertainment, Leisure, and Preferences",0.8688622945039566,0.8938056133198333,0.8550280879276628
30,8,"Entertainment, Leisure, and Preferences",0.6932610395620571,0.8274631594664934,0.7040060983561273
30,9,"Entertainment, Leisure, and Preferences",0.810821328446499,0.6372519470061947,0.6766534381784285
30,10,"Entertainment, Leisure, and Preferences",0.8421518296625006,0.8325186823306042,0.9580888241429848
30,11,"Entertainment, Leisure, and Preferences",0.8480485957416926,0.85773169607173,0.9389611130305358
30,12,"Entertainment, Leisure, and Preferences",0.9403565633967356,0.672863818273424,0.6542682843699821
30,13,"Entertainment, Leisure, and Preferences",0.6878030329230668,0.6716410311377251,0.8402428226089467
30,14,"Entertainment, Leisure, and Preferences",0.729662159941951,0.8847707338678072,0.8280789117988872
30,15,"Entertainment, Leisure, and Preferences",0.8675382689694353,0.7848320965558951,0.8505781283108304
30,16,"Entertainment, Leisure, and Preferences",0.8898165186791096,0.8845142211176713,0.9004417458351551
30,17,"Entertainment, Leisure, and Preferences",0.8872313157964425,0.8775592580288101,0.8803418736634226
30,18,"Entertainment, Leisure, and Preferences",0.8681663972436122,0.9517394188115954,0.8487969195173667
30,19,"Entertainment, Leisure, and Preferences",0.9232709427654312,0.8206645802389094,0.8931969285145431
30,20,"Entertainment, Leisure, and Preferences",0.7116245971994819,0.8772778943490998,0.6885713891924368
30,21,"Entertainment, Leisure, and Preferences",0.8566682267922432,0.7662331528393184,0.7636704861528542
30,22,"Entertainment, Leisure, and Preferences",0.8027594567947502,0.8700112886122501,0.8546179866473839
30,23,"Entertainment, Leisure, and Preferences",0.8139530115106743,0.8360565814988015,0.7446462069630171
30,24,"Entertainment, Leisure, and Preferences",0.7403128964871194,0.7879855322084173,0.8375178374101407
30,25,"Entertainment, Leisure, and Preferences",0.7986304851397995,0.8731810393557978,0.857567373594562
30,26,"Entertainment, Leisure, and Preferences",0.928687442646965,0.7469471333831633,0.7575843247670919
30,27,"Entertainment, Leisure, and Preferences",0.7224837975806752,0.9464968076542766,0.7808523060597736
30,28,"Entertainment, Leisure, and Preferences",0.8697325945664837,0.9137294026889392,0.8293615353261414
30,29,"Entertainment, Leisure, and Preferences",0.6871512862764746,0.8887553787033555,0.8184139057841845
30,30,"Entertainment, Leisure, and Preferences",0.9106744061671894,0.8644974319607805,0.9324346488390554
30,31,"Entertainment, Leisure, and Preferences",0.9148429297086258,0.859339279053942,0.837773693162026
30,32,"Entertainment, Leisure, and Preferences",0.8526623276487852,0.8959614386352764,0.906311167891716
30,33,"Entertainment, Leisure, and Preferences",0.7921838783153321,0.84280958035136,0.8180711941300476
30,34,"Entertainment, Leisure, and Preferences",0.8273485781579253,0.8680905027151398,0.9449225657770218
31,1,"Entertainment, Leisure, and Preferences",0.9525780715598308,0.9080292460525126,0.930183280628578
31,2,"Entertainment, Leisure, and Preferences",0.8751272846766693,0.90448614190052,0.9210118217447428
31,3,"Entertainment, Leisure, and Preferences",0.9355295960915972,0.9256710320632296,0.9080795337602944
31,4,"Entertainment, Leisure, and Preferences",0.9135409890136396,0.8557310040143704,0.8957763363247939
31,5,"Entertainment, Leisure, and Preferences",0.9337714166445958,0.916592751669034,0.8785696946817583
31,6,"Entertainment, Leisure, and Preferences",0.8932066656543716,0.8984860175988338,0.9121855492194018
31,7,"Entertainment, Leisure, and Preferences",0.9103825995131652,0.935700467367334,0.9060335054602155
31,8,"Entertainment, Leisure, and Preferences",0.9372990110094404,0.8762605001417707,0.8759388123626668
31,9,"Entertainment, Leisure, and Preferences",0.9597855942626105,0.9499180656272116,0.9417359606988168
31,10,"Entertainment, Leisure, and Preferences",0.925305143192198,0.9507125635955926,0.9218688844431112
31,11,"Entertainment, Leisure, and Preferences",0.9181034985799222,0.913392571982906,0.9056234763108192
31,12,"Entertainment, Leisure, and Preferences",0.9256482861285296,0.9389395293408468,0.8963456944408519
31,13,"Entertainment, Leisure, and Preferences",0.9498238105239064,0.8909489992388425,0.9064370979215164
31,14,"Entertainment, Leisure, and Preferences",0.9168702277825664,0.9057160750905432,0.9453995273023864
31,15,"Entertainment, Leisure, and Preferences",0.9515338612830428,0.88864936060634,0.8826830082840086
31,16,"Entertainment, Leisure, and Preferences",0.9622318109219986,0.970851314039192,0.9648034311189416
31,17,"Entertainment, Leisure, and Preferences",0.9240944389667988,0.911580983154744,0.9212037968252702
31,18,"Entertainment, Leisure, and Preferences",0.9502372391160498,0.9630440252008696,0.9437293670627792
31,19,"Entertainment, Leisure, and Preferences",0.933034227863768,0.8868443502963749,0.872908872459364
31,20,"Entertainment, Leisure, and Preferences",0.9596469878801808,0.9500533255331844,0.9494277596834776
31,21,"Entertainment, Leisure, and Preferences",0.685247339298557,0.740356614765892,0.8882554786907535
31,22,"Entertainment, Leisure, and Preferences",0.8966762365889149,0.9018650205458388,0.9067392813834978
31,23,"Entertainment, Leisure, and Preferences",0.9447849152564424,0.9185335881873158,0.9106991922513584
31,24,"Entertainment, Leisure, and Preferences",0.8900938707981658,0.9031239593636732,0.9304637348107134
31,25,"Entertainment, Leisure, and Preferences",0.8330460387690197,0.9072493293983972,0.8028967689783765
31,26,"Entertainment, Leisure, and Preferences",0.9281117901956542,0.89568217730188,0.9380274905762463
31,27,"Entertainment, Leisure, and Preferences",0.9099165235771716,0.8564240499010853,0.8615687998910514
31,28,"Entertainment, Leisure, and Preferences",0.8953455816004932,0.7442358106127359,0.7767060145925027
31,29,"Entertainment, Leisure, and Preferences",0.8346214917341437,0.837347097589881,0.8994383379083233
31,30,"Entertainment, Leisure, and Preferences",0.90756791497682,0.8826898673791501,0.8477236236633277
31,31,"Entertainment, Leisure, and Preferences",0.9360553889266314,0.921409691831347,0.8999508949993014
31,32,"Entertainment, Leisure, and Preferences",0.8966557159035395,0.9248750844965252,0.9074448619984554
31,33,"Entertainment, Leisure, and Preferences",0.8927784559870132,0.9577368441260136,0.8776653238712404
31,34,"Entertainment, Leisure, and Preferences",0.8984164101943912,0.8616370440602933,0.8559126142345536
32,1,"Career, Education, and Finance",0.9239827821470838,0.9349522161923368,0.9573366629487168
32,2,"Career, Education, and Finance",0.9391783927664976,0.9323440195138764,0.9601229612877002
32,3,"Career, Education, and Finance",0.9452254209061962,0.9551642582955858,0.9594130085254112
32,4,"Career, Education, and Finance",0.8959039067689718,0.8893218605807163,0.8850828361932075
32,5,"Career, Education, and Finance",0.94020461543801,0.868279737499083,0.8469294849788228
32,6,"Career, Education, and Finance",0.9057855508633542,0.9668021099703266,0.8851147031151693
32,7,"Career, Education, and Finance",0.9036405050848564,0.9191876742020348,0.9125683111113824
32,8,"Career, Education, and Finance",0.9433365334904792,0.8350580212947112,0.8413666077025601
32,9,"Career, Education, and Finance",0.8871396036359532,0.878369093342454,0.8698151322339116
32,10,"Career, Education, and Finance",0.9628539954475638,0.9442460337234412,0.931598921301185
32,11,"Career, Education, and Finance",0.95366517368533,0.9536670414704664,0.9637452174435492
32,12,"Career, Education, and Finance",0.9573531203801084,0.8404705779698451,0.8561953231850861
32,13,"Career, Education, and Finance",0.9462715282480396,0.8646404987603749,0.8806743902511378
32,14,"Career, Education, and Finance",0.9244572038237516,0.9282696162853484,0.9510413974534976
32,15,"Career, Education, and Finance",0.918944522546477,0.8932970726140561,0.8872440246602041
32,16,"Career, Education, and Finance",0.9396647000786816,0.916758707044906,0.8810765516678335
32,17,"Career, Education, and Finance",0.9238228540322282,0.9691388390860072,0.9192174560769926
32,18,"Career, Education, and Finance",0.9468355077509364,0.9434371138226578,0.9260994651165184
32,19,"Career, Education, and Finance",0.8961460081240161,0.8584002067848544,0.8896141726039326
32,20,"Career, Education, and Finance",0.9530875788959758,0.9438347518584248,0.925725235657924
32,21,"Career, Education, and Finance",0.8083142933314562,0.7906855664350476,0.870414572237029
32,22,"Career, Education, and Finance",0.9196093857918276,0.9331930119385958,0.8852354378576528
32,23,"Career, Education, and Finance",0.8491973969221537,0.906953093785555,0.8927400264058376
32,24,"Career, Education, and Finance",0.9557354038629512,0.9222511695293658,0.9215167048805876
32,25,"Career, Education, and Finance",0.9643475486587456,0.931166189980678,0.9163616004333264
32,26,"Career, Education, and Finance",0.8876671951270055,0.9263376613636702,0.929119378150417
32,27,"Career, Education, and Finance",0.9344544527606112,0.9776976172339796,0.9456891229523848
32,28,"Career, Education, and Finance",0.767242231395306,0.7791875757920418,0.9482023664302236
32,29,"Career, Education, and Finance",0.8953361483549666,0.943371661407106,0.9148985939153326
32,30,"Career, Education, and Finance",0.9395099299363469,0.9389835907521384,0.9446145398473366
32,31,"Career, Education, and Finance",0.9260225679067142,0.9802069745836716,0.9117395239577571
32,32,"Career, Education, and Finance",0.9401129689859616,0.9466725169696848,0.9494801333386528
32,33,"Career, Education, and Finance",0.9252016668893068,0.9444728778597018,0.9264093219261684
32,34,"Career, Education, and Finance",0.9170331214317964,0.9602458028420428,0.9333017540021968
33,1,Social Interactions and Relationships,0.9030618331627164,0.8927418539352989,0.932326753936078
33,2,Social Interactions and Relationships,0.9172219689593532,0.911089843991728,0.9211874308504356
33,3,Social Interactions and Relationships,0.9130585357158888,0.9152329189678612,0.8644192742645836
33,4,Social Interactions and Relationships,0.808374472613503,0.8095298556496182,0.9132928610399372
33,5,Social Interactions and Relationships,0.7931559629188952,0.9202181154632604,0.74370059325149
33,6,Social Interactions and Relationships,0.8687570571451626,0.8902849723267134,0.9488612603833388
33,7,Social Interactions and Relationships,0.9699343297519534,0.8167962286911975,0.806185838273586
33,8,Social Interactions and Relationships,0.918305953325218,0.8023787249981928,0.7938170997330964
33,9,Social Interactions and Relationships,0.93555405152715,0.9114115348319112,0.9180293100836734
33,10,Social Interactions and Relationships,0.9356272131596802,0.9234971823340884,0.9418309976116164
33,11,Social Interactions and Relationships,0.8611082298374851,0.8529550773175915,0.9470408184753436
33,12,Social Interactions and Relationships,0.9298318116919324,0.8245233843335177,0.7936180594459634
33,13,Social Interactions and Relationships,0.9076149716127914,0.8108333615628799,0.7840870968688372
33,14,Social Interactions and Relationships,0.9329457519651632,0.9276797977827944,0.9545824714837492
33,15,Social Interactions and Relationships,0.8988897194097701,0.8375371502780125,0.9223450572572478
33,16,Social Interactions and Relationships,0.9063851575963984,0.9047468318718032,0.9125449185443296
33,17,Social Interactions and Relationships,0.9407093450336674,0.885716681388129,0.9266305705195742
33,18,Social Interactions and Relationships,0.9525627335852064,0.9376804597206952,0.9388079266266762
33,19,Social Interactions and Relationships,0.7203641207842111,0.732915088478804,0.8225199865791069
33,20,Social Interactions and Relationships,0.9241035450629382,0.9143001104551526,0.9198308020056912
33,21,Social Interactions and Relationships,0.9154051037273624,0.9037372262569316,0.935990477548249
33,22,Social Interactions and Relationships,0.8798247493826116,0.9062341020279993,0.857963078804608
33,23,Social Interactions and Relationships,0.9297998078234913,0.9201645121363043,0.9233578006087408
33,24,Social Interactions and Relationships,0.9176400650509904,0.9046639273539312,0.8866117370689213
33,25,Social Interactions and Relationships,0.938762628333679,0.9438474552747655,0.9508132796895228
33,26,Social Interactions and Relationships,0.9330008959636256,0.7944005449104328,0.8603249112734332
33,27,Social Interactions and Relationships,0.7982567381289839,0.7639621804850655,0.9263659794722304
33,28,Social Interactions and Relationships,0.91629125838503,0.8948072132165438,0.9204254751688036
33,29,Social Interactions and Relationships,0.9439325772989946,0.9546472280546108,0.9681375226512372
33,30,Social Interactions and Relationships,0.8608989213743801,0.8895342517703244,0.8660915534896008
33,31,Social Interactions and Relationships,0.898459945263357,0.8459870806352524,0.8645732794308865
33,32,Social Interactions and Relationships,0.9260961512551108,0.8838667914469993,0.9399428504762032
33,33,Social Interactions and Relationships,0.926387879734835,0.9215186570557884,0.8909035865821078
33,34,Social Interactions and Relationships,0.9370887746535216,0.9247277090896712,0.9041375816686748
34,1,"Entertainment, Leisure, and Preferences",0.8858854142890836,0.766150044332667,0.75212879903528
34,2,"Entertainment, Leisure, and Preferences",0.8666622176129941,0.8086705804366063,0.7289496316240787
34,3,"Entertainment, Leisure, and Preferences",0.8905089733911611,0.9641703464652712,0.9014887335945928
34,4,"Entertainment, Leisure, and Preferences",0.7476360344938366,0.746263709596962,0.7714939270394623
34,5,"Entertainment, Leisure, and Preferences",0.7994519356966179,0.7904114271506129,0.8575637829236953
34,6,"Entertainment, Leisure, and Preferences",0.8840180350431435,0.9013180984740824,0.8529476807769487
34,7,"Entertainment, Leisure, and Preferences",0.7864613544751919,0.8352210031732975,0.7576543927624336
34,8,"Entertainment, Leisure, and Preferences",0.723679835299768,0.7544309107347058,0.906292011321472
34,9,"Entertainment, Leisure, and Preferences",0.7804958153557657,0.8695764288675238,0.7549134710254
34,10,"Entertainment, Leisure, and Preferences",0.8665445625183652,0.8074170964275365,0.7844898105393727
34,11,"Entertainment, Leisure, and Preferences",0.8511618737903386,0.8369834413259432,0.7671520002076457
34,12,"Entertainment, Leisure, and Preferences",0.918718725658532,0.8412757838917565,0.8001998799393157
34,13,"Entertainment, Leisure, and Preferences",0.800272070958479,0.703813283586103,0.7614250736914301
34,14,"Entertainment, Leisure, and Preferences",0.8348072068599477,0.7887679414212532,0.8471292723732506
34,15,"Entertainment, Leisure, and Preferences",0.7830780857819114,0.850257235645265,0.8225671323502669
34,16,"Entertainment, Leisure, and Preferences",0.913906156546474,0.8952675365562632,0.8790421790365278
34,17,"Entertainment, Leisure, and Preferences",0.8810386611996218,0.8419156831970191,0.8613242580936729
34,18,"Entertainment, Leisure, and Preferences",0.9104895949530956,0.8194882872908765,0.7908470249471448
34,19,"Entertainment, Leisure, and Preferences",0.666398304314913,0.6252683396101676,0.7611488901290927
34,20,"Entertainment, Leisure, and Preferences",0.8566804902023653,0.7302589758976807,0.6456646704094715
34,21,"Entertainment, Leisure, and Preferences",0.6220130055742807,0.6423749045005274,0.9191395982198158
34,22,"Entertainment, Leisure, and Preferences",0.772330397792472,0.7115257522105485,0.6927382596969143
34,23,"Entertainment, Leisure, and Preferences",0.8506659934176082,0.8016298300992929,0.8237968878660331
34,24,"Entertainment, Leisure, and Preferences",0.8275864382010059,0.7962651787161332,0.8152696075467645
34,25,"Entertainment, Leisure, and Preferences",0.8290679735985431,0.8907764975154645,0.8241783552335831
34,26,"Entertainment, Leisure, and Preferences",0.8751526832862213,0.901676791080782,0.8263056638120074
34,27,"Entertainment, Leisure, and Preferences",0.9354816196544402,0.91237878649708,0.907803894755176
34,28,"Entertainment, Leisure, and Preferences",0.96093178318066,0.83721506579921,0.837714670403428
34,29,"Entertainment, Leisure, and Preferences",0.9417728983033198,0.6718416153725523,0.6914196688622067
34,30,"Entertainment, Leisure, and Preferences",0.7245807816136309,0.7265121650477475,0.887191908206538
34,31,"Entertainment, Leisure, and Preferences",0.928344369314656,0.86538992560709,0.8991372873261874
34,32,"Entertainment, Leisure, and Preferences",0.898678656633225,0.8225751159390863,0.83708485254184
34,33,"Entertainment, Leisure, and Preferences",0.8424515806207017,0.744618065705954,0.7554995611876785
34,34,"Entertainment, Leisure, and Preferences",0.66872341018939,0.7044471343388508,0.6955205165298821
35,1,Personal Development and Well-being,0.8531411314836607,0.8802256624074427,0.918097406808259
35,2,Personal Development and Well-being,0.8865947850422589,0.9658351905904632,0.8881040103880545
35,3,Personal Development and Well-being,0.9089289336485312,0.9372460975273814,0.9471534437798056
35,4,Personal Development and Well-being,0.7704029678235065,0.798957637371567,0.7841090296388453
35,5,Personal Development and Well-being,0.7894833992696259,0.7881369266814698,0.7720591110960322
35,6,Personal Development and Well-being,0.89281369729429,0.7435293852402326,0.7817048257912473
35,7,Personal Development and Well-being,0.871852603168833,0.8869219042694068,0.9066837045754246
35,8,Personal Development and Well-being,0.88809052632244,0.9030789298547746,0.9157464278700762
35,9,Personal Development and Well-being,0.8675199596026486,0.7988424967336919,0.8525051589653689
35,10,Personal Development and Well-being,0.9361447745416628,0.9636710569727264,0.9467782039733345
35,11,Personal Development and Well-being,0.9327103454913408,0.907617015110974,0.8575056710946312
35,12,Personal Development and Well-being,0.9180079970900142,0.8217690621389293,0.805184598147231
35,13,Personal Development and Well-being,0.9015868791628888,0.7705671416702502,0.7815640156437998
35,14,Personal Development and Well-being,0.9453646558153778,0.9055042550859558,0.891814083837217
35,15,Personal Development and Well-being,0.8870677440550698,0.8669019464609472,0.9162277985510228
35,16,Personal Development and Well-being,0.9550186985286092,0.8735733091091828,0.8918141550063854
35,17,Personal Development and Well-being,0.9588856638586276,0.9707045966188304,0.9700693921092316
35,18,Personal Development and Well-being,0.8989772082410148,0.8888415991705392,0.9291285212563636
35,19,Personal Development and Well-being,0.8432027491909173,0.7805345979003623,0.7079237458684351
35,20,Personal Development and Well-being,0.8545507006472269,0.866034188144152,0.8731240887857721
35,21,Personal Development and Well-being,0.8522746200476825,0.7823169411643645,0.8759722682204506
35,22,Personal Development and Well-being,0.8586662871291679,0.7358432606493556,0.7571782286789754
35,23,Personal Development and Well-being,0.9291588751555212,0.7514527022356233,0.7359459668886577
35,24,Personal Development and Well-being,0.8229337856424089,0.8113299236549927,0.9093737305872822
35,25,Personal Development and Well-being,0.8721837415674255,0.9070911769312188,0.8570417098720546
35,26,Personal Development and Well-being,0.8840249614616325,0.949315072534062,0.9276135953332924
35,27,Personal Development and Well-being,0.8291439150520102,0.9731358049051092,0.8409054488928094
35,28,Personal Development and Well-being,0.9125949169619773,0.872469531265949,0.8452310631359198
35,29,Personal Development and Well-being,0.845804328489807,0.9823052310755992,0.8421899723152417
35,30,Personal Development and Well-being,0.8115672440556263,0.7959342126563547,0.9003444152752799
35,31,Personal Development and Well-being,0.8611090537472728,0.9232350471611234,0.8524037758332632
35,32,Personal Development and Well-being,0.8003184336403856,0.8346164233597297,0.8427717318609178
35,33,Personal Development and Well-being,0.8241684261361084,0.7542316281699271,0.8166128667879018
35,34,Personal Development and Well-being,0.8733645108566183,0.8248543004423432,0.8970788128434555
36,1,Social Interactions and Relationships,0.8427285761110248,0.8412384747896828,0.8141055076753745
36,2,Social Interactions and Relationships,0.9691969527109946,0.9638099148870554,0.9493474457951472
36,3,Social Interactions and Relationships,0.9736595360266568,0.973072257410322,0.9808864299506008
36,4,Social Interactions and Relationships,0.825974358027386,0.7968155371680863,0.8456302925710899
36,5,Social Interactions and Relationships,0.8359261413757536,0.9324634305882906,0.8359737861808954
36,6,Social Interactions and Relationships,0.799184159144648,0.810584604592834,0.9002225055537546
36,7,Social Interactions and Relationships,0.7983875095012698,0.8274946894991753,0.8186773423580153
36,8,Social Interactions and Relationships,0.9339203702477894,0.7306220324448743,0.7084389439174172
36,9,Social Interactions and Relationships,0.8119252012533779,0.7273384796952695,0.7127806672714576
36,10,Social Interactions and Relationships,0.9432359902440548,0.929884286006802,0.9399029097697964
36,11,Social Interactions and Relationships,0.9458890495721072,0.9521845880397186,0.9605022479854488
36,12,Social Interactions and Relationships,0.9339241990086836,0.8461892095979802,0.8217619292933716
36,13,Social Interactions and Relationships,0.9735455830710152,0.8863473987724153,0.89415707609231
36,14,Social Interactions and Relationships,0.8604921842211601,0.8465037766465917,0.9488595990287736
36,15,Social Interactions and Relationships,0.9219389569399946,0.8778656048554736,0.8916457302911915
36,16,Social Interactions and Relationships,0.9843736150312642,0.963140461671946,0.957011711371918
36,17,Social Interactions and Relationships,0.9607801761925804,0.9216621206464728,0.8964191926113781
36,18,Social Interactions and Relationships,0.9047826525684488,0.9204174641445176,0.9414105200528544
36,19,Social Interactions and Relationships,0.8705039548752861,0.7857118677003295,0.7550218195905387
36,20,Social Interactions and Relationships,0.9372844333009412,0.915209801761623,0.8956602023824045
36,21,Social Interactions and Relationships,0.7644862711313658,0.685538342722882,0.7168210390623692
36,22,Social Interactions and Relationships,0.8819843078697602,0.8681139932801025,0.8297623571675684
36,23,Social Interactions and Relationships,0.9270944827175128,0.8706979919222899,0.8838251312919612
36,24,Social Interactions and Relationships,0.9452492383077123,0.8801077806559756,0.9159025472787128
36,25,Social Interactions and Relationships,0.8071910674670142,0.9289113817543002,0.8406617067141438
36,26,Social Interactions and Relationships,0.7757177949448424,0.898305387717386,0.8328213074928845
36,27,Social Interactions and Relationships,0.8659962015248592,0.9058408485228115,0.9006587431303928
36,28,Social Interactions and Relationships,0.770578252162341,0.8447676606516854,0.8006592653815117
36,29,Social Interactions and Relationships,0.8640251365371582,0.784162681124876,0.8338478298673846
36,30,Social Interactions and Relationships,0.9569101517254814,0.9158758175437558,0.9298918463772994
36,31,Social Interactions and Relationships,0.8327494510278088,0.9323850205338876,0.8557788088840366
36,32,Social Interactions and Relationships,0.9049557321055424,0.9416620709749308,0.9019784458783668
36,33,Social Interactions and Relationships,0.9493267181467712,0.7865715190006635,0.8090640443049809
36,34,Social Interactions and Relationships,0.8470864765400579,0.8775665301725368,0.9082401328446964
37,1,Personal Development and Well-being,0.7965470418360021,0.7691851169099289,0.8571902942237005
37,2,Personal Development and Well-being,0.9340163375348036,0.9196020765844156,0.9466095026998188
37,3,Personal Development and Well-being,0.9233710019512872,0.9018295954508516,0.8950946468690104
37,4,Personal Development and Well-being,0.8940635482279358,0.916770076145067,0.9174820239684132
37,5,Personal Development and Well-being,0.8615075298085052,0.7948117133301074,0.7161627604077333
37,6,Personal Development and Well-being,0.9092264227007384,0.785065605850573,0.864877812310853
37,7,Personal Development and Well-being,0.7536842629452749,0.8168311210416093,0.8584532198588419
37,8,Personal Development and Well-being,0.8489149088533766,0.7719005463591465,0.7189538300170272
37,9,Personal Development and Well-being,0.7952223945314096,0.9057472710772592,0.8130563680575532
